trajectory,t,tau_residual_target,tau_residual_pred,theta_real,theta_sim,omega_real,omega_sim,alpha_real,alpha_sim,motor_input_a,tau_motor_sim,tau_visc_sim,tau_coul_sim,tau_residual_sim,tau_res_sim,tau_net_sim
chrono_run_1.finalized,2.426999568939209,-0.6594137253796086,-0.4376225702847296,-2.7409492675628044,1.234919098127301,-13.22786563956268,-3.7503929150346726,-24.385107118680253,812.3714994719548,0.06746223719404978,0.0,-0.10443262606832739,-0.00044179169191864464,0.12729783334998307,0.02242341558973704,-0.02242341558973704
chrono_run_1.finalized,2.4395506381988525,-0.5974456295505914,-0.39375629939637663,-2.946259222124477,1.180294953839559,-13.564894868386707,-4.3521506540784705,-23.338174636063684,2882.030834719876,0.05531903449912083,0.0,-0.12118904129441099,-0.00044179169191864464,0.11283431852332834,-0.008796514463001295,0.008796514463001295
chrono_run_1.finalized,2.453225612640381,-0.5284662165395806,-0.3501810875631723,-3.141989131647802,1.112812720813913,-13.869749303093949,-4.9347246178914785,-21.30303967819691,-7909.528754210893,0.045361608289279085,0.0,-0.13741126928447872,-0.00044179169191864464,0.0954197784098478,-0.042433282566549574,0.042433282566549574
chrono_run_1.finalized,2.465643644332886,-0.4672046749739135,-0.3144030064070227,-3.302487657456928,1.0459678198648046,-14.11972993955388,-5.38289018777844,-18.945016671078918,836.48731432418,0.03719651879720885,0.0,-0.14989079034721278,-0.00044179169191864464,0.07955308595110355,-0.07077949608802789,0.07077949608802789
chrono_run_1.finalized,2.4807167053222656,-0.40535399854304766,-0.2797902921594225,-3.461703307444834,0.9577367173642626,-14.34353724641807,-5.85356236286116,-16.34483503063791,-2183.3608840648685,0.03050114541371126,0.0,-0.1629970254470425,-0.00044179169191864464,0.05821077112080718,-0.10522804601815398,0.10522804601815398
chrono_run_1.finalized,2.492780923843384,-0.34495407022534486,-0.24704007797783487,-3.619958448484894,0.8838490089310094,-14.53666266211897,-6.124533330021708,-13.656012002204648,-421.1964698925731,0.025010939239243236,0.0,-0.17054242411058199,-0.00044179169191864464,0.0421500167587595,-0.12883419904374116,0.12883419904374116
chrono_run_1.finalized,2.5059447288513184,-0.24849032264280738,-0.2059667247221672,-3.8329009576219226,0.7998345806432556,-14.672127591921932,-6.382229776049827,-7.351956850039983,-382.08161896207093,0.020508970176179454,0.0,-0.17771818334351627,-0.00044179169191864464,0.02307742177185008,-0.15508255326358486,0.15508255326358486
chrono_run_1.finalized,2.5194690227508545,-0.16741961712825915,-0.17285608444878586,-4.034851054475664,0.7114205317364003,-14.75943218869996,-6.537424398170485,-1.8015868124715553,-347.28379788644247,0.01681735554446715,0.0,-0.18203969906384773,-0.00044179169191864464,0.004069056823154742,-0.17841243393261164,0.17841243393261164
chrono_run_1.finalized,2.534203290939331,-0.09274528146816824,-0.14760980425097997,-4.227409563132461,0.6138852792119217,-14.788757553761068,-6.6196197379357855,4.32222162213634,-187.5169597921722,0.013790231546463064,0.0,-0.18432849263207826,-0.00044179169191864464,-0.016606091897576152,-0.20137637622157306,0.20137637622157306
chrono_run_1.finalized,2.5471887588500977,-0.016259215190553122,-0.12704584291155513,-4.437533931643262,0.5282597340214239,-14.688823640220551,-6.593951467817624,11.548059114422585,-80.88356528434724,0.011307989868099715,0.0,-0.1836137395606535,-0.00044179169191864464,-0.033511969960155104,-0.21756750121272725,0.21756750121272725
chrono_run_1.finalized,2.5594980716705322,0.046943197158066,-0.11392273427200689,-4.65890109866019,0.44797896770923196,-14.429383572236713,-6.5219535390244445,18.168883716434948,-765.2577781800392,0.009272551691841767,0.0,-0.18160890088222859,-0.00044179169191864464,-0.04910308773298443,-0.23115378030713168,0.23115378030713168
chrono_run_1.finalized,2.572761297225952,0.08878267698511222,-0.11104700907260917,-4.8635213608560415,0.36355348500635354,-14.11990586575144,-6.365380906032994,23.64657381203017,256.6886742201077,0.007603492387310249,0.0,-0.17724901337066143,-0.00044179169191864464,-0.06438265826778651,-0.2420734633303666,0.2420734633303666
chrono_run_1.finalized,2.5867743492126465,0.12010216839548776,-0.11609691957025947,-5.031309975856639,0.2778166048483862,-13.866134146433517,-6.118358815722402,29.211249950582953,-2115.4132775220933,0.006234863757594405,0.0,-0.17037048992726267,-0.00044179169191864464,-0.07838838986715926,-0.2492006714863406,0.2492006714863406
chrono_run_1.finalized,2.6003527641296387,0.13253362667592625,-0.12787385920091177,-5.233324848695973,0.1988598639591953,-13.405509769972944,-5.814871718965065,33.20681991163917,-587.8836615169068,0.005112588281227412,0.0,-0.16191965418544862,-0.00044179169191864464,-0.0897486515593771,-0.2521100974367444,0.2521100974367444
chrono_run_1.finalized,2.6129956245422363,0.11812193214550654,-0.1447325764747515,-5.418466396662611,0.1294867707420748,-12.914890600489144,-5.487135897505892,34.24277627331924,1928.6529956399609,0.004192322390606479,0.0,-0.152793593725374,-0.00044179169191864464,-0.0983174583834125,-0.25155284380070514,0.25155284380070514
chrono_run_1.finalized,2.6259896755218506,0.09384529875538576,-0.1646182767306502,-5.5887412852382425,0.0630839384795446,-12.412107074322485,-5.110248710483485,34.463094405724405,912.9619998209607,0.0034377043602973126,0.0,-0.14229887502150962,-0.00044179169191864464,-0.10492657242582956,-0.24766723913925784,0.24766723913925784
chrono_run_1.finalized,2.6398024559020996,0.07739314694500875,-0.1860216833079683,-5.745911506879257,-0.0014019812445742012,-11.911317006877056,-4.668569104039894,36.22154604574274,-2815.7009882826715,0.0028189175754437966,0.0,-0.12999996068727562,-0.00044179169191864464,-0.10927305893043099,-0.23971481130962527,0.23971481130962527
chrono_run_1.finalized,2.6533474922180176,0.061566495151766557,-0.20568868873637364,-5.874791088624889,-0.05840567410724914,-11.500669151571804,-4.208456259041925,37.78468164204418,-1425.7637084705957,0.002311512411863913,0.0,-0.1171877583982088,-0.00044179169191864464,-0.11104990863369614,-0.2286794587238236,0.2286794587238236
chrono_run_1.finalized,2.6663403511047363,0.04705099989188523,-0.22288872763208756,-5.980472345656307,-0.1071876156099788,-11.163937910221495,-3.754519457807282,39.08247217304296,-1738.2884539889346,0.0018954401777284088,0.0,-0.10454753288158401,-0.00044179169191864464,-0.11069018458601036,-0.215679509159513,0.215679509159513
chrono_run_1.finalized,2.6791172027587886,0.02569046628006185,-0.2437402455189327,-6.127654642905172,-0.1493718884312569,-10.49633353584452,-3.3016171716996565,40.149023988818215,-2731.312395914397,0.0015542609457372951,0.0,-0.09193611424836302,-0.00044179169191864464,-0.10845888339496168,-0.20083678933524335,0.20083678933524335
chrono_run_1.finalized,2.6929779052734375,0.018381180534054003,-0.2621768947418934,-6.261048851275906,-0.18832985315839512,-9.855628743762011,-2.8106775025266626,42.9221544417191,-2898.417403380712,0.0012744939755045823,0.0,-0.07826551491267245,-0.00044179169191864464,-0.10408302046746191,-0.182790327072053,0.182790327072053
chrono_run_1.finalized,2.7061014175415035,0.017114063781708818,-0.27706736598386744,-6.370432102139908,-0.2192277580891713,-9.330250814254358,-2.3543929627712203,45.92520142900287,2959.4272386396387,0.0010450850599137576,0.0,-0.06555991477941323,-0.00044179169191864464,-0.09843100937186558,-0.16443271584319746,0.16443271584319746
chrono_run_1.finalized,2.719536304473877,-0.0011849029630238914,-0.2898741407396248,-6.472000894794869,-0.24480140589983332,-8.8187951696417,-1.903525347060296,46.000610080548824,-6779.5548094120495,0.0008569697491292812,0.0,-0.053005153135879675,-0.00044179169191864464,-0.09138694650532901,-0.14483389133312732,0.14483389133312732
chrono_run_1.finalized,2.732860565185547,-0.03602842226646609,-0.3022576540921562,-6.5953113174992986,-0.2644800250135066,-8.106698808973137,-1.4769013860887632,43.68293367359246,-59731.675065373376,0.0007027151942860107,0.0,-0.04112547503353427,-0.00044179169191864464,-0.08340102705991444,-0.12496829378536735,0.12496829378536735
chrono_run_1.finalized,2.746309518814087,-0.061808036696881244,-0.3114073478158758,-6.704663596147116,-0.27889530615649244,-7.456355251751528,-1.0718515016956611,42.12755588747564,4455.6660290655445,0.0005762264593145289,0.0,-0.029846543979065537,-0.00044179169191864464,-0.07459473900953739,-0.10488307468052158,0.10488307468052158
chrono_run_1.finalized,2.7592279911041264,-0.07181018209323499,-0.3177079255813899,-6.794332464638325,-0.2880785408856743,-6.923073534829808,-0.710860736703553,42.3464080216049,6959.7982036372105,0.0004725056966379137,0.0,-0.019794473588411084,-0.00044179169191864464,-0.06570751352483824,-0.08594377880516796,0.08594377880516796
chrono_run_1.finalized,2.7722003459930424,-0.10126443611604534,-0.3219463836526276,-6.867860936801117,-0.2929777349284409,-6.485782526953997,-0.37766420088866226,39.19293137227774,5830.283323395622,0.0003874546712430892,0.0,-0.010516355263121734,-0.00044179169191864464,-0.05651853067247353,-0.06747667762751391,0.06747667762751391
chrono_run_1.finalized,2.7860023975372314,-0.13563095430282607,-0.3245512884320393,-6.942860305570697,-0.29375260919848445,-6.009790479818648,-0.056141963211963644,35.05072183623287,-2413.4814136842188,0.0003177128304193332,0.0,-0.0015633169067040505,-0.00044179169191864464,-0.046589130590991415,-0.048594239189614113,0.048594239189614113
chrono_run_1.finalized,2.7992305755615234,-0.15186218895489512,-0.3252958372939015,-7.016790202306455,-0.290880867393456,-5.510915943123228,0.21709276967355096,33.325613488486084,4173.740007650514,0.0002605245209438532,0.0,0.006045118085246242,0.00044179169191864464,-0.09598185472563399,-0.0894949449484691,0.0894949449484691
chrono_run_1.finalized,2.8128647804260254,-0.15128298934182222,-0.32408839286646746,-7.0877957281275,-0.28302800706080355,-5.000036802960047,0.5759676057896345,33.79307136723875,2536.162165860219,0.0002136301071739597,0.0,0.01603826878025728,0.00044179169191864464,-0.08256971913840497,-0.06608965866622904,0.06608965866622904
chrono_run_1.finalized,2.8257763385772705,-0.1544687798961495,-0.32224306113174395,-7.146020259300756,-0.2718163569856792,-4.581115908026238,0.8683421430467138,33.49387272242768,-1971.2405309270803,0.0001751766878826469,0.0,0.024179666605233317,0.00044179169191864464,-0.07036329307125853,-0.04574183477410657,0.04574183477410657
chrono_run_1.finalized,2.839717388153076,-0.1701321016463489,-0.3201301184292204,-7.193764374862827,-0.2559701258091104,-4.237600774180514,1.1366598397347094,31.19531642354599,-2371.9103216264193,0.0001436448840637705,0.0,0.03165118287580874,0.00044179169191864464,-0.05771090859038747,-0.02561793402266009,0.02561793402266009
chrono_run_1.finalized,2.8535556793212886,-0.17372144854588323,-0.31474328496580084,-7.247744174602131,-0.2372414917610663,-3.765736741921833,1.3533921074782147,30.259705300490168,-1853.9241707538463,0.00011778880493229179,0.0,0.037686262502656005,0.00044179169191864464,-0.04595673315267927,-0.007828678958104622,0.007828678958104622
chrono_run_1.finalized,2.8667485713958745,-0.17138009769933643,-0.30822021046543374,-7.296848801042654,-0.21724953553287565,-3.303882872405902,1.5153581273284462,30.011338904476005,-245.81639451110846,9.65868200444793e-05,0.0,0.04219633309258995,0.00044179169191864464,-0.035633031549461076,0.00700509323504752,-0.00700509323504752
chrono_run_1.finalized,2.8794555664062504,-0.1796295608172665,-0.3023420410485642,-7.337114594723883,-0.1965000307573099,-2.9251626994028386,1.6329198806344585,28.206252665422724,-476.74184779497455,7.9201192436473e-05,0.0,0.04546993212636752,0.00044179169191864464,-0.02654618540834972,0.019365538409936444,-0.019365538409936444
chrono_run_1.finalized,2.893312215805054,-0.18597337290566615,-0.2964592840883147,-7.37204925736752,-0.17261805833263932,-2.583165531353956,1.7235026836092444,26.64990559506856,-405.32309899992924,6.494497779790789e-05,0.0,0.04799228117234723,0.00044179169191864464,-0.017534512779667007,0.03089956008459887,-0.03089956008459887
chrono_run_1.finalized,2.906348705291748,-0.18896193278296353,-0.29053407621830174,-7.4022935173995,-0.1495085693851058,-2.2691560487919857,1.772677297145144,25.560290616182527,138.6026692454434,5.3254881794284396e-05,0.0,0.049361586774131536,0.00044179169191864464,-0.01006426637411705,0.03973911209193313,-0.03973911209193313
chrono_run_1.finalized,2.9196257591247554,-0.19361312703018957,-0.28340613783416885,-7.429152103370124,-0.12571596161332552,-1.935800145745131,1.7920095881987614,24.031142421475103,281.12781101723886,4.36690030713132e-05,0.0,0.049899909549474084,0.00044179169191864464,-0.0033925982041305837,0.046949103037262144,-0.046949103037262144
chrono_run_1.finalized,2.9326019287109375,-0.20026040848518672,-0.2763053961760461,-7.451646081893886,-0.1025797554704298,-1.6257765856956237,1.7829765547710443,22.183660041866702,39.6776410631079,3.58085825184768e-05,0.0,0.049648377663724784,0.00044179169191864464,0.0021861186566348285,0.05227628801227826,-0.05227628801227826
chrono_run_1.finalized,2.9474430084228516,-0.2003249008974185,-0.26922375300573426,-7.47019451249965,-0.07667674522165341,-1.3347417285329433,1.7453588789757752,21.3080456091103,-1279.4377984948587,2.9363037665150997e-05,0.0,0.048600884038686676,0.00044179169191864464,0.00753331527702497,0.05657599100763029,-0.05657599100763029
chrono_run_1.finalized,2.960345983505249,-0.18485086040804277,-0.2604051910751146,-7.483020063344586,-0.05488795532171446,-1.0080969794228467,1.6886640298688782,22.49840439523055,49.552101330243204,2.4077690885423798e-05,0.0,0.0470221715915067,0.00044179169191864464,0.011211895243414954,0.0586758585268403,-0.0586758585268403
chrono_run_1.finalized,2.9721503257751465,-0.19189783052375842,-0.25306951964369917,-7.493537015037432,-0.03574623907379925,-0.7402482851525676,1.6215826185190356,20.506846351033342,236.0283674255336,1.97437065260475e-05,0.0,0.04515423718934047,0.00044179169191864464,0.013880014850965546,0.059476043732224655,-0.059476043732224655
chrono_run_1.finalized,2.9857554435729985,-0.20857466343799724,-0.24627570735307897,-7.501142039646047,-0.014928146267447808,-0.500494833372835,1.5301663032743658,17.13288162760699,-615.8108996198116,1.6189839351359e-05,0.0,0.0426086783418343,0.00044179169191864464,0.016180600705414074,0.059231070739167016,-0.059231070739167016
chrono_run_1.finalized,2.9995195865631104,-0.21299872340167025,-0.24065372778395483,-7.507378159825111,0.004676145859287836,-0.3038970029134542,1.4243016903282233,15.752653111182934,-886.0306250594806,1.3275668268114301e-05,0.0,0.03966079533646912,0.00044179169191864464,0.01770512288601705,0.057807709914404815,-0.057807709914404815
chrono_run_1.finalized,3.012538194656372,-0.2169617220678693,-0.2341365577069691,-7.508310801303653,0.021793093821418984,-0.0937272406159612,1.3148063018342744,14.295131112999904,-843.7582210164819,1.08860479798537e-05,0.0,0.03661181054424793,0.00044179169191864464,0.01848522630077322,0.0555388285369398,-0.0555388285369398
chrono_run_1.finalized,3.025763750076294,-0.2186333143567128,-0.28705541349062214,-7.507438077858159,0.03762539636636863,0.0895575444736288,1.197099255362933,13.131053589235878,-745.8168245074075,8.926559343480101e-06,0.0,0.03333416570856405,0.00044179169191864464,0.018678635182828154,0.052454592583310845,-0.052454592583310845
chrono_run_1.finalized,3.0391314029693604,-0.21705735551662797,-0.28143914132818687,-7.504908793866892,0.051980210429601,0.260160347212089,1.0738470080022813,12.612080310127684,-742.590891534827,7.3197786616536e-06,0.0,0.029902110414011814,0.00044179169191864464,0.01832513404922406,0.04866903615515451,-0.04866903615515451
chrono_run_1.finalized,3.0527384281158447,-0.2146205013154715,-0.2758620697101694,-7.500770374472042,0.06485803927123836,0.4245024441865692,0.9464103066616735,12.220791267249199,2639.2797651281726,6.002218502556e-06,0.0,0.026353535723308567,0.00044179169191864464,0.01747086910932255,0.04426619652454976,-0.04426619652454976
chrono_run_1.finalized,3.0662651062011714,-0.21537667584791897,-0.27126662842165544,-7.4973768705682655,0.07594840919506231,0.559262963705643,0.8198886566136626,11.485951948518117,2031.6077056520207,4.9218191720959e-06,0.0,0.022830441352037992,0.00044179169191864464,0.016203259712607894,0.039475492756564534,-0.039475492756564534
chrono_run_1.finalized,3.0802037715911865,-0.20751850882757966,-0.2642329614352049,-7.484511335091665,0.08558898666035572,0.7441486659747112,0.6916427933049744,11.667347298632059,-412.338709503823,4.0358917211186e-06,0.0,0.019259334913020457,0.00044179169191864464,0.014523643983547087,0.03422477058848619,-0.03422477058848619
chrono_run_1.finalized,3.0922324657440186,-0.20184588719973995,-0.257495374956782,-7.470957893137738,0.09261872855997856,0.9158405245685016,0.5844143853277517,11.555586818848397,-2552.5685513614535,3.3094312113172997e-06,0.0,0.01627347596760278,0.00044179169191864464,0.012867345868079532,0.029582613527600957,-0.029582613527600957
chrono_run_1.finalized,3.1060822010040283,-0.19871672217471886,-0.25191811520905494,-7.459844070735518,0.09906521301083439,1.0566278486154097,0.4654590380127787,11.2291853096823,395.07571144076724,2.7137335932801e-06,0.0,0.012961071217910645,0.00044179169191864464,0.010697141415298837,0.024100004325128127,-0.024100004325128127
chrono_run_1.finalized,3.1195716857910156,-0.18702107534518392,-0.24627432257084375,-7.447480155201909,0.10386671564210195,1.1944120068088495,0.3559441081025847,12.171061895068846,-24319.355133976336,2.2252615464897e-06,0.0,0.009911542279659482,0.00044179169191864464,0.008421794436296788,0.018775128407874916,-0.018775128407874916
chrono_run_1.finalized,3.1334125995635986,-0.17212273605946965,-0.24048943972324527,-7.433894065985019,0.10733914764298409,1.331267620897588,0.25088170173854835,13.566019427826333,-495.1506026555979,1.8247144681215999e-06,0.0,0.006985997344442305,0.00044179169191864464,0.005960680994110107,0.013388470030471056,-0.013388470030471056
chrono_run_1.finalized,3.146212577819824,-0.15132296169439793,-0.23141501430516043,-7.410462372327808,0.10940491013793122,1.535751807229284,0.16138796907271277,15.349544370821924,-404.52906160413175,1.4962658638597e-06,0.0,0.00449397431360644,0.00044179169191864464,0.003645409178334957,0.008581175183860042,-0.008581175183860042
chrono_run_1.finalized,3.1593687534332275,-0.14078171611262313,-0.2219485529374745,-7.386488694101769,0.1104190117927305,1.7453895753423194,0.07708179676213492,15.535394211755737,-209.8383101706014,1.2269380083649e-06,0.0,0.0021464029610509285,0.00044179169191864464,0.0012341799378862144,0.003822374590855788,-0.003822374590855788
chrono_run_1.finalized,3.1747860908508305,-0.1102177610643377,-0.20874991928027092,-7.350595851098216,0.11023314671227538,2.020772340650941,-0.012055588810226,18.145787439886988,-168.89472368277342,1.0060891668592e-06,0.0,-0.00033569730606218475,-0.00044179169191864464,0.05714443658113815,0.05636694758315732,-0.05636694758315732
chrono_run_1.finalized,3.1865186691284184,-0.08316559835136461,-0.19766470854116114,-7.321163719835303,0.10827191425715317,2.246586208204011,-0.16716125038506183,20.54336112130511,-303.94060399782194,8.249931168246e-07,0.0,-0.004654735850367779,-0.00044179169191864464,0.051765486271175803,0.04666895872888938,-0.04666895872888938
chrono_run_1.finalized,3.1988313198089595,-0.0792831552497017,-0.18422179617068016,-7.284326740978106,0.10443197142728428,2.506854659538324,-0.3118697126637022,19.08692108103726,-210.334995847541,6.764943557961e-07,0.0,-0.008684256242613986,-0.00044179169191864464,0.04625616551363926,0.03713011757910663,-0.03713011757910663
chrono_run_1.finalized,3.2132058143615723,-0.0676883935950035,-0.17044893267535102,-7.247117788515639,0.09783745444152556,2.7651277616631003,-0.4587651386016981,18.72951045331037,280.63293408416916,5.547253717528001e-07,0.0,-0.0127746743496428,-0.00044179169191864464,0.03999703673364151,0.026780570692080063,-0.026780570692080063
chrono_run_1.finalized,3.226653337478638,-0.03787377568705577,-0.158897557182755,-7.216606447496416,0.09014199627564717,2.976911705405417,-0.5722584076551803,21.44226539134074,98.7874425930292,4.548748048373e-07,0.0,-0.015934983255096458,-0.00044179169191864464,0.03451201073489577,0.01813523578788067,-0.01813523578788067
chrono_run_1.finalized,3.2388525009155273,-0.010780872985744039,-0.14129659856064736,-7.1679712095906005,0.08214146971460042,3.2775753766001667,-0.6558258361269191,22.778301150597628,7513.58377418252,3.7299733996659996e-07,0.0,-0.018261983707261113,-0.00044179169191864464,0.02988523513172812,0.011181459732548363,-0.011181459732548363
chrono_run_1.finalized,3.252321004867554,0.006036960888074955,-0.12350743679451345,-7.119373137963829,0.07231328004808824,3.568381443058963,-0.7297165076031484,22.52439193781244,-72.80236009800501,3.058578187726e-07,0.0,-0.020319527287103154,-0.00044179169191864464,0.025096137239338633,0.004334818260316835,-0.004334818260316835
chrono_run_1.finalized,3.266498565673828,0.03086455380687933,-0.1021821265662764,-7.060751227756939,0.061153887444245054,3.896052946882568,-0.787116539743907,22.88159681699989,351.56804045253466,2.508034113935e-07,0.0,-0.021917876107792094,-0.00044179169191864464,0.0204785666636945,-0.0018811011360162395,0.0018811011360162395
chrono_run_1.finalized,3.2805373668670654,0.0761780189231119,-0.07721186466000962,-6.992187533105042,0.04958373906574039,4.255264400635601,-0.8241550128994062,25.692182010700122,250.33780785882342,2.056587973427e-07,0.0,-0.022949241381996773,-0.00044179169191864464,0.01638371070881837,-0.007007322365097046,0.007007322365097046
chrono_run_1.finalized,3.2925496101379395,0.10542963159452243,-0.05247222635274676,-6.925052252213362,0.039487133826619225,4.591283113300245,-0.8405262040939783,26.094635996945044,-41.3680607217716,1.68640213821e-07,0.0,-0.023405110014177152,-0.00044179169191864464,0.013300558688533035,-0.010546343017562762,0.010546343017562762
chrono_run_1.finalized,3.3061201572418213,0.11890650968006533,-0.027380796790766576,-6.858576708532693,0.02800996060647855,4.919293452344678,-0.8457413789056203,24.05729869241361,72.62483176887326,1.3828497533319998e-07,0.0,-0.02355033063860875,-0.00044179169191864464,0.010206836474097015,-0.01378528585643038,0.01378528585643038
chrono_run_1.finalized,3.3198001384735107,0.13844293632133198,-0.002736261658212502,-6.792315444844698,0.01655694502805373,5.2171837824729295,-0.8372098897251483,22.94596270693708,73.00310714936188,1.133936797732e-07,0.0,-0.023312764644971527,-0.00044179169191864464,0.007541242005597951,-0.016213314331292222,0.016213314331292222
chrono_run_1.finalized,3.3338611125946045,0.1604722237544153,0.022505234730109513,-6.725773159496243,0.005083595090864207,5.512858195829463,-0.8159712007418911,22.100002336525876,627.8869711315128,9.298281741407324e-08,0.0,-0.022721356727182864,-0.00044179169191864464,0.0052611244330892214,-0.01790202398601229,0.01790202398601229
chrono_run_1.finalized,3.347459077835083,0.1981849897228357,0.052371208555750004,-6.645380888218202,-0.005587486157329179,5.833336460448324,-0.7847557380443684,22.773708145070884,-59.52728601621766,7.624591027954007e-08,0.0,-0.021852137736721414,-0.00044179169191864464,0.0034938313378147356,-0.01880009809082532,0.01880009809082532
chrono_run_1.finalized,3.3602347373962402,0.23930652985566375,0.0861321958047584,-6.55213768383592,-0.015135131269372722,6.159373495223876,-0.747330896408037,23.21302726456733,-182.70638982779565,6.252164642922286e-08,0.0,-0.020810013729765937,-0.00044179169191864464,0.002206431394921801,-0.01904537402676278,0.01904537402676278
chrono_run_1.finalized,3.372811317443847,0.2620276264068228,0.11433422756464381,-6.475678256242448,-0.023993388144473406,6.426723863739828,-0.7043454453888839,21.835868984553542,-259.8652119424295,5.126775007196275e-08,0.0,-0.019613050202380404,-0.00044179169191864464,0.00126871546917481,-0.018786126425124238,0.018786126425124238
chrono_run_1.finalized,3.386742353439331,0.2794994478622373,0.14256874015731213,-6.398977206672072,-0.03306762397135136,6.684092950590879,-0.6513683425855511,19.64562743896957,116.7476976335156,4.2039555059009455e-08,0.0,-0.018137861310820586,-0.00044179169191864464,0.0005871442219103716,-0.017992508780828857,0.017992508780828857
chrono_run_1.finalized,3.4010934829711914,0.3281130728403928,0.18016104561700041,-6.291988355490514,-0.041566477933438345,6.9864072692892085,-0.5922080170218669,20.41472445821495,170.26642869772692,3.447243514838776e-08,0.0,-0.016490495742027742,-0.00044179169191864464,0.0002475639403324654,-0.016684723493613923,0.016684723493613923
chrono_run_1.finalized,3.412747383117676,0.3589507116636959,0.21109901431991704,-6.2042574975216365,-0.0478785246014836,7.2343050106218385,-0.5416252575280067,19.684388407528218,123.65789002477857,2.8267396821677964e-08,0.0,-0.015081979213919487,-0.00044179169191864464,0.00020424930042065202,-0.01531952160541748,0.01531952160541748
chrono_run_1.finalized,3.426071643829346,0.3772543344469172,0.24469806533718064,-6.101859695452564,-0.05430597753972638,7.461565686102485,-0.48238720911645966,16.476652161179572,193.77870815025722,2.3179265393775933e-08,0.0,-0.013432449391595958,-0.00044179169191864464,0.0004035031183385145,-0.013470737965176088,0.013470737965176088
chrono_run_1.finalized,3.43967342376709,0.39925927460194127,0.27702882584356825,-6.002295330840482,-0.06003654798882194,7.683504500116245,-0.42131033403898566,14.074039991091354,185.56993087716526,1.9006997622896265e-08,0.0,-0.011731716001550926,-0.00044179169191864464,0.0008417894217089031,-0.011331718271760667,0.011331718271760667
chrono_run_1.finalized,3.4537971019744873,0.42561866877424837,0.30982406150828623,-5.88966398238968,-0.06509754210671298,7.856977520051377,-0.3583340007874351,12.066159352414502,177.75634062553164,1.5585738050774937e-08,0.0,-0.009978090711985034,-0.00044179169191864464,0.0015142165939764313,-0.008905665809927247,0.008905665809927247
chrono_run_1.finalized,3.4660370349884033,0.4489530705312649,0.3396428056365485,-5.781637590887172,-0.06883102643822697,8.00882882047045,-0.30502489901449964,10.13315440203661,173.31779090352836,1.278030520163545e-08,0.0,-0.008493657049268414,-0.00044179169191864464,0.0022271247073784328,-0.006708324033808626,0.006708324033808626
chrono_run_1.finalized,3.4794428348541264,0.462419830222028,0.36799563162308313,-5.662366752677891,-0.07216155707251329,8.099855065525027,-0.2484395312212632,6.7969331500065095,-626.102948838482,1.047985026534107e-08,0.0,-0.006917993194955911,-0.00044179169191864464,0.0031483007656195783,-0.004211484121254976,0.004211484121254976
chrono_run_1.finalized,3.492754936218262,0.4696581675621575,0.38977387251581663,-5.564564665346281,-0.07475548521038852,8.17449658646978,-0.19485489682819887,3.7914216157138867,-634.8298838883824,8.593477217579679e-09,0.0,-0.005425887110778545,-0.00044179169191864464,0.004166356271579133,-0.0017013225311180566,0.0017013225311180566
chrono_run_1.finalized,3.5070910453796387,0.47059514924482004,0.407637538604708,-5.469271891272362,-0.07676950007318524,8.19911077954902,-0.1404854580922665,0.4444262302873767,119.68662155777861,7.0466513184153365e-09,0.0,-0.003911927535425101,-0.00044179169191864464,0.005359709889946626,0.0010059906626028806,-0.0010059906626028806
chrono_run_1.finalized,3.5192806720733643,0.46687139676059664,0.42109888053582845,-5.391131816531748,-0.07796127281386109,8.219294417873996,-0.09776942072305565,-2.732830720780555,96.13999958998566,5.778254081100576e-09,0.0,-0.0027224660419862844,-0.00044179169191864464,0.006398832309018117,0.0032345745751131876,-0.0032345745751131876
chrono_run_1.finalized,3.532410144805908,0.464267923267288,0.43401718050012084,-5.283320580070997,-0.07868556106553834,8.151987388690614,-0.05516506766352891,-5.950978881173683,54.93390181099159,4.738168346502473e-09,0.0,-0.0015361144855634498,-0.00044179169191864464,0.007555309591548373,0.005577403414066279,-0.005577403414066279
chrono_run_1.finalized,3.546198606491089,0.4529544304328291,0.44297382700920573,-5.167540307283987,-0.07888586879118684,8.021742524174302,-0.014527198916160958,-9.905661268956237,199.83983592380878,3.8852980441320275e-09,0.0,-0.00040452122393624517,-0.00044179169191864464,0.008785007235783274,0.007938694319928384,-0.007938694319928384
chrono_run_1.finalized,3.558889389038086,0.4435159861259778,0.44815695947079714,-5.072600483598639,-0.07864793107112386,7.914941735270926,0.018748861166112622,-12.73156033702918,-118.58553536884861,3.1859443961882632e-09,0.0,0.0005220767134873713,0.00044179169191864464,-0.04887683110514613,-0.047912962699740116,0.047912962699740116
chrono_run_1.finalized,3.573901414871216,0.42219169641757376,0.4470241364708727,-4.957362336199363,-0.07599415989186019,7.665114617255045,0.17677635308934084,-16.580543336575147,471.3871242586014,2.612474404874376e-09,0.0,0.004922475910695631,0.00044179169191864464,-0.043200279148420895,-0.03783601154580662,0.03783601154580662
chrono_run_1.finalized,3.585987091064453,0.4071863833784719,0.4438087969659331,-4.862867055331957,-0.07254712747558778,7.460256380482023,0.28521634711686605,-18.891566185232023,171.3080933174664,2.142229011996989e-09,0.0,0.007942072417965455,0.00044179169191864464,-0.03887664741327637,-0.030492783303392272,0.030492783303392272
