wall_elapsed,theta_real,theta,theta_imu_filtered_unwrapped,omega_real,omega,omega_imu_filtered,alpha_real,alpha_from_linear_accel_filtered,cmd_u_raw,hw_pwm,ina_current_raw_mA,current_mA,ina_current_corr_mA,I_filtered_mA
2.8208382099983282,0.07036852318400685,-0.0015667105563926336,0.07036852318400685,-0.002652950441071624,0.024968324680578215,-0.002652950441071624,-1.2856964859138458,46.890071319378194,0.0,0.0,0.0,0.0,0.0,0.0
2.836184980988037,0.07032736974217488,-0.0012054695947644968,0.07032736974217488,-0.002613883128737879,0.02353856468376193,-0.002613883128737879,-1.3922354626110103,51.614436314935546,0.0,0.0,0.0,0.0,0.0,0.0
2.852000221988419,0.07031325436296494,-0.0008594580720207138,0.07031325436296494,-0.0026937007005014887,0.02187835915591931,-0.0026937007005014887,-0.1418240197834162,-3.033649442810973,0.0,0.0,0.0,0.0,0.0,0.0
2.869507650990272,0.0703008319997094,-0.0005116963488949601,0.0703008319997094,-0.002759151109347649,0.01986366605221983,-0.002759151109347649,-0.1253994689256812,-11.42135976923393,0.0,0.0,0.0,0.0,0.0,0.0
2.8849710729846265,0.07029876486358412,-0.00023413551500800576,0.07029876486358412,-0.002716946643563831,0.017949509105312317,-0.002716946643563831,-1.457493440179583,14.929323600131212,0.0,0.0,0.0,0.0,0.0,0.0
2.9003087439923547,0.07028343969190781,1.0713182515044276e-05,0.07028343969190781,-0.0025225493551345015,0.01596387726661224,-0.0025225493551345015,6.592592045967123,-82.86156908460794,0.0,0.0,0.0,0.0,0.0,0.0
2.9156858990027104,0.07026805338426459,0.00022468932512657844,0.07026805338426459,-0.002363143536712935,0.013915197087330744,-0.002363143536712935,-40.64468905614916,630.8265057746753,0.0,0.0,0.0,0.0,0.0,0.0
2.9310302259982564,0.0702715117472741,0.0004063725603587293,0.0702715117472741,-0.0022484097324468617,0.011840417327191214,-0.0022484097324468617,-3.6640661003394315,66.62908777786892,0.0,0.0,0.0,0.0,0.0,0.0
2.9470437539857812,0.07027710124108999,0.0005612319173521417,0.07027710124108999,-0.002394012515542855,0.009670533383652475,-0.002394012515542855,-0.733304905199132,15.413235519424951,0.0,0.0,0.0,0.0,0.0,0.0
2.962751210987335,0.07026263713232428,0.0006800517586756998,0.07026263713232428,-0.0022417643614081736,0.007564549838449603,-0.0022417643614081736,0.29769494936030316,8.183330586888736,0.0,0.0,0.0,0.0,0.0,0.0
2.9782362440018915,0.07025843018702911,0.0007657432657696295,0.07025843018702911,-0.002436500169900449,0.005533827859028586,-0.002436500169900449,-1.197725548003021,-64.91207817523137,0.0,0.0,0.0,0.0,0.0,0.0
2.993758866999997,0.0702491361773234,0.0008210683066825939,0.0702491361773234,-0.0024683518400567387,0.003564155421394771,-0.0024683518400567387,-0.979329507203178,-43.311539979411144,0.0,0.0,0.0,0.0,0.0,0.0
3.0093844019866083,0.07024839454996874,0.0008471193233245518,0.07024839454996874,-0.0026063229774621766,0.001667207981312594,-0.0026063229774621766,24.79040188366497,213.27625753977136,0.0,0.0,0.0,0.0,0.0,0.0
3.0250006160058547,0.07025250524036762,0.0008451654298168867,0.07025250524036762,-0.0028153331111723055,-0.00012511953955401288,-0.0028153331111723055,23.148430476255932,198.6365420244886,0.0,0.0,0.0,0.0,0.0,0.0
3.040906531998189,0.07026270824880423,0.0008495223474311764,0.07026270824880423,-0.0026351841503431572,0.0002739180576830154,-0.0026351841503431572,-44.41079897241673,300.6558208197603,0.0,0.0,0.0,0.0,0.0,0.0
3.056527195003582,0.07026531917336448,0.0008271843429716626,0.07026531917336448,-0.002615293737180148,-0.0014300292152645204,-0.002615293737180148,-0.15540552508981342,9.778191250632558,0.0,0.0,0.0,0.0,0.0,0.0
3.072824214003049,0.07026944607006663,0.0008122220251743194,0.07026944607006663,-0.0025830046315468685,-0.0009181015127878714,-0.0025830046315468685,-0.2947479359543079,1.3879146254181347,0.0,0.0,0.0,0.0,0.0,0.0
3.089420086995233,0.07028061719507603,0.0008052519217559931,0.07028061719507603,-0.002716317191414179,-0.0004199901639165914,-0.002716317191414179,-1.5194318321054716,6.052451128540562,0.0,0.0,0.0,0.0,0.0,0.0
3.105538476986112,0.07029624284124213,0.0008058296721489559,0.07029624284124213,-0.0028096545655752784,3.5844175087578724e-05,-0.0028096545655752784,0.11305361334997044,0.1684622670563316,0.0,0.0,0.0,0.0,0.0,0.0
